Customer ID,Invoice,Quantity,TotalPrice,Cluster
14758.0,3,421,1380.9099999999999,0
14761.0,1,88,192.02,0
14762.0,1,87,117.05000000000001,0
14766.0,6,2714,4082.76,0
14767.0,1,117,382.81,0
14769.0,9,3819,5097.13,0
14770.0,6,1108,2761.2200000000003,0
14771.0,2,622,594.62,0
14773.0,1,53,140.55,0
14774.0,1,99,241.45,0
14775.0,1,384,406.56,0
14776.0,4,1524,1170.0,0
14777.0,1,212,307.56,0
14783.0,1,262,307.3,0
14784.0,1,126,159.94,0
14786.0,1,112,90.96,0
14787.0,1,59,110.65,0
14788.0,1,298,476.88,0
14790.0,6,1943,1781.56,0
14791.0,1,127,303.63,0
14793.0,1,270,396.91,0
14794.0,3,110,633.99,0
14796.0,11,1628,2867.15,0
14797.0,1,99,300.31,0
14798.0,5,451,550.5699999999999,0
14799.0,1,349,180.45,0
14800.0,6,3312,3434.58,0
14802.0,2,2,1502.98,0
14805.0,3,306,549.99,0
14806.0,1,93,110.03999999999999,0
14807.0,2,247,519.29,0
14809.0,2,232,686.76,0
14810.0,3,231,449.14,0
14811.0,1,74,170.5,0
14812.0,1,136,185.8,0
14813.0,4,407,935.44,0
14814.0,1,96,160.46,0
14817.0,5,1807,2849.52,0
14818.0,3,222,512.61,0
14819.0,2,64,198.09,0
14820.0,5,471,767.47,0
14821.0,7,465,1237.65,0
14822.0,1,94,157.70000000000002,0
14824.0,6,1429,2895.2000000000003,0
14825.0,13,1857,2698.17,3
14826.0,2,152,385.2,0
14827.0,1,5,0.0,0
14828.0,10,7546,7699.7,3
14829.0,4,695,995.29,0
14831.0,3,885,1676.57,0
14832.0,1,1,322.69,0
14833.0,1,58,94.8,0
14834.0,1,138,485.86,0
14835.0,2,180,297.0,0
14837.0,5,1594,1810.82,0
14838.0,2,362,773.6700000000001,0
14839.0,3,927,915.28,0
14840.0,1,148,299.86,0
14841.0,8,2386,3867.2400000000002,0
14843.0,1,132,211.79999999999998,0
14844.0,6,2536,3512.62,0
14845.0,1,600,150.0,0
14846.0,1,193,437.4,0
14847.0,2,413,1039.55,0
14848.0,1,260,310.56,0
14849.0,21,6332,7832.91,3
14850.0,6,1115,1468.26,0
14851.0,1,306,318.06,0
14852.0,12,2624,3310.4900000000002,3
14853.0,3,263,901.0699999999999,0
14854.0,4,1167,1563.03,0
14855.0,5,3243,5874.65,0
14857.0,5,1617,2478.731,0
14858.0,1,105,180.75,0
14859.0,1,217,351.9,0
14861.0,9,959,1254.94,0
14865.0,3,192,77.52000000000001,0
14866.0,8,2481,6460.32,0
14867.0,13,668,2241.78,3
14868.0,4,825,1230.42,0
14869.0,4,1588,2078.54,0
14870.0,5,364,1511.7,0
14871.0,5,269,736.59,0
14872.0,3,662,816.6,0
14873.0,1,143,334.45,0
14874.0,1,148,116.18,0
14875.0,1,774,1397.08,0
14876.0,2,162,256.7,0
14877.0,2,171,437.0,0
14878.0,16,1630,2619.7000000000003,3
14879.0,1,104,185.06,0
14882.0,12,1482,3038.4500000000003,3
14884.0,1,72,120.6,0
14885.0,2,584,832.8,0
14890.0,2,585,691.6,0
14891.0,2,283,552.35,0
14892.0,1,79,202.35000000000002,0
14893.0,1,248,571.76,0
14894.0,2,338,837.0600000000001,0
14895.0,18,5863,13980.83,3
14896.0,7,838,1623.65,0
14897.0,4,694,1774.16,0
14898.0,9,1227,2204.29,0
14899.0,1,586,1384.88,0
14900.0,1,48,13.919999999999998,0
14901.0,5,392,868.36,0
14902.0,2,498,702.96,0
14904.0,2,564,615.2,0
14905.0,6,722,1355.24,0
14906.0,1,1,68.44,0
14907.0,10,1126,2664.69,0
14908.0,1,50,104.10000000000001,0
14909.0,3,888,1404.68,0
14911.0,205,69722,152147.57,2
14912.0,4,848,1021.4,0
14913.0,4,2212,2845.7,0
14915.0,9,595,1503.77,0
14916.0,4,1279,1773.97,0
14917.0,2,891,1123.75,0
14918.0,7,1876,4345.66,0
14919.0,1,129,359.35,0
14920.0,1,377,629.4,0
14922.0,2,376,843.74,0
14924.0,2,248,620.96,0
14926.0,2,204,359.4,0
14927.0,1,196,308.2,0
14928.0,1,268,223.91000000000003,0
14929.0,1,351,612.8100000000001,0
14930.0,3,1033,2873.77,0
14932.0,2,257,666.13,0
14933.0,4,600,1770.0,0
14934.0,3,1058,1612.56,0
14935.0,1,996,1065.12,0
14936.0,4,2189,4273.79,0
14938.0,2,1369,2322.43,0
14940.0,2,384,531.49,0
14941.0,1,80,182.1,0
14942.0,4,354,746.56,0
14943.0,1,46,107.62,0
14944.0,7,2049,3884.42,0
14945.0,1,156,179.4,0
14947.0,4,237,758.97,0
14949.0,4,250,515.0,0
14952.0,21,3622,9529.86,3
14953.0,3,803,723.95,0
14954.0,1,92,167.27,0
14955.0,1,74,163.77,0
14956.0,1,2500,1325.0,0
14957.0,1,71,274.8,0
14958.0,3,120,458.26,0
14961.0,13,4664,9365.47,3
14962.0,3,79,240.21000000000004,0
14963.0,7,1141,1676.68,0
14966.0,5,911,924.5200000000001,0
14967.0,5,512,1518.81,0
14968.0,1,131,357.4,0
14969.0,1,665,906.23,0
14970.0,8,732,3327.29,0
14972.0,1,12,30.300000000000004,0
14975.0,1,127,192.45,0
14977.0,1,17,31.929999999999996,0
14978.0,5,215,1210.72,0
14979.0,1,213,439.46,0
14980.0,1,79,150.68,0
14981.0,1,144,270.8,0
14982.0,1,125,237.78,0
14983.0,1,90,183.20000000000002,0
14984.0,4,290,1058.1399999999999,0
14986.0,2,342,566.9,0
14987.0,7,543,1387.4499999999998,0
14988.0,6,1135,1732.06,0
14989.0,1,200,342.4,0
14990.0,2,130,305.42,0
14991.0,1,191,314.67,0
14992.0,1,145,210.5,0
14993.0,1,21,36.13,0
14994.0,5,577,960.63,0
14996.0,2,404,442.28999999999996,0
14997.0,1,288,230.4,0
14998.0,2,97,340.86,0
14999.0,1,88,129.48000000000002,0
15001.0,2,81,230.85999999999999,0
15002.0,6,1656,3175.52,0
15003.0,6,547,1060.7,0
15005.0,29,4609,7789.63,3
15006.0,1,114,323.05,0
15008.0,2,1500,360.0,0
15011.0,2,289,416.6,0
15012.0,2,248,437.58,0
15013.0,10,1747,1641.3,0
15015.0,13,1593,2365.02,3
15016.0,4,171,460.26,0
15018.0,1,21,111.25,0
15020.0,1,112,203.42,0
15021.0,4,370,869.01,0
15022.0,1,113,281.05,0
15023.0,10,2181,5367.92,0
15024.0,8,1281,2414.18,0
15025.0,1,326,636.08,0
15026.0,2,388,592.61,0
15027.0,6,2217,2129.45,0
15028.0,3,337,530.58,0
15029.0,1,234,365.1,0
15030.0,6,853,1461.63,0
15031.0,10,1214,2488.44,0
15032.0,7,5291,8821.55,0
15034.0,6,2366,4004.79,0
15037.0,2,301,402.51,0
15038.0,4,224,604.37,0
15039.0,47,8974,20116.99,3
15040.0,1,1,7.49,0
15041.0,1,93,113.67,0
15042.0,1,208,179.52,0
15043.0,5,731,2336.7999999999997,0
15044.0,18,2484,8504.1,3
15046.0,10,1250,2598.62,0
15048.0,1,32,98.7,0
15050.0,2,1404,2411.7,0
15051.0,6,2042,2543.55,0
15055.0,3,230,560.07,0
15056.0,1,81,133.45,0
15057.0,3,726,1766.46,0
15058.0,5,591,1285.04,0
15059.0,10,1013,2185.85,0
15061.0,86,51791,83284.38,1
15062.0,4,1109,1597.76,0
15064.0,4,810,1254.41,0
15065.0,1,63,168.73,0
15067.0,2,1209,2133.12,0
15068.0,2,471,623.49,0
15070.0,3,347,737.0500000000001,0
15071.0,2,147,473.49,0
15072.0,1,164,187.51999999999998,0
15073.0,5,919,1744.61,0
15074.0,2,608,817.46,0
15076.0,2,295,566.89,0
15077.0,2,528,2428.08,0
15078.0,23,3885,8018.77,3
15079.0,8,1115,2871.74,0
15080.0,2,287,546.25,0
15081.0,8,616,1460.92,0
15082.0,1,43,93.35000000000001,0
15084.0,2,600,965.2,0
15085.0,1,169,347.54,0
15086.0,2,95,218.53,0
15091.0,2,236,565.9,0
15092.0,1,95,318.65,0
15093.0,18,7897,9729.09,3
15094.0,2,28,83.0,0
15095.0,6,1154,1771.04,0
15097.0,2,254,660.27,0
15100.0,6,254,2018.6999999999998,0
15101.0,4,435,1160.41,0
15102.0,2,339,554.67,0
15105.0,2,536,795.98,0
15107.0,4,187,620.85,0
15109.0,2,127,498.15000000000003,0
15110.0,2,91,509.75,0
15111.0,3,454,1163.39,0
15112.0,1,72,209.4,0
15114.0,2,436,639.56,0
15115.0,1,88,191.74,0
15117.0,3,1145,934.19,0
15122.0,8,1245,2863.69,0
15123.0,3,1329,2456.86,0
15124.0,2,229,266.63,0
15125.0,9,2240,5496.39,0
15126.0,2,273,449.49,0
15127.0,1,213,304.97,0
15128.0,1,240,312.68,0
15129.0,12,2208,3412.78,3
15131.0,1,88,80.28,0
15133.0,2,280,824.48,0
15134.0,2,170,208.3,0
15135.0,1,41,166.63,0
15137.0,2,596,823.4,0
15138.0,1,300,502.52,0
15140.0,1,438,889.44,0
15141.0,7,1197,1388.47,0
15142.0,5,1790,2121.18,0
15143.0,1,170,304.18,0
15144.0,12,2201,5579.87,3
15149.0,4,252,1033.81,0
15150.0,3,2525,3686.61,0
15151.0,2,795,2085.61,0
15152.0,1,290,518.14,0
15154.0,2,245,1091.99,0
15155.0,1,192,383.96999999999997,0
15157.0,2,1074,718.04,0
15158.0,1,21,204.62,0
15159.0,4,2071,3475.7200000000003,0
15160.0,3,223,431.11,0
15161.0,1,144,119.92,0
15162.0,1,74,312.9,0
15164.0,6,571,1225.8700000000001,0
15165.0,1,160,487.75,0
15166.0,1,140,167.16,0
15167.0,4,805,1496.67,0
15169.0,2,356,569.22,0
15170.0,1,33,81.15,0
15173.0,7,840,1494.6,0
15174.0,1,237,345.71,0
15176.0,1,448,988.04,0
15177.0,1,485,948.93,0
15179.0,8,3478,5284.97,0
15180.0,3,654,816.9300000000001,0
15181.0,2,144,510.72,0
15182.0,9,933,2376.1020000000003,0
15183.0,3,297,639.93,0
15184.0,2,263,283.19,0
15186.0,3,501,991.7900000000001,0
15188.0,1,233,310.43,0
15189.0,5,753,1298.99,0
15190.0,1,790,834.4399999999999,0
15191.0,3,287,588.05,0
15192.0,3,726,937.07,0
15194.0,14,3466,4811.16,3
15196.0,2,131,316.25,0
15197.0,3,589,797.9,0
15198.0,3,207,377.71,0
15199.0,6,498,1853.7,0
15200.0,1,195,549.05,0
15201.0,2,450,606.4100000000001,0
15202.0,3,3,6001.49,0
15203.0,9,2429,2572.38,0
15207.0,3,428,683.9200000000001,0
15208.0,1,40,100.4,0
15209.0,1,94,178.98000000000002,0
15210.0,2,613,845.01,0
15211.0,1,117,383.07,0
15212.0,1,48,106.47999999999999,0
15215.0,4,551,1687.49,0
15216.0,1,189,389.49,0
15217.0,1,190,426.24,0
15218.0,11,3224,5759.68,3
15219.0,1,226,379.7,0
15221.0,4,244,2062.2000000000003,0
15222.0,10,4018,2965.91,0
15223.0,3,172,662.2,0
15224.0,3,291,549.28,0
15227.0,4,467,1269.0900000000001,0
15228.0,2,1120,2193.56,0
15229.0,1,114,160.5,0
15231.0,1,190,250.26,0
15233.0,1,12,59.400000000000006,0
15235.0,6,411,690.3000000000001,0
15240.0,7,1845,2753.41,0
15241.0,3,1510,1293.72,0
15242.0,1,196,302.04,0
15243.0,1,358,610.6,0
15244.0,1,67,280.51,0
15245.0,5,1237,2095.0,0
15246.0,1,112,266.25,0
15247.0,2,354,620.06,0
15248.0,3,1065,1893.93,0
15249.0,5,1403,2577.54,0
15250.0,1,48,60.0,0
15251.0,10,5937,9839.55,3
15252.0,3,908,1362.63,0
15253.0,3,722,1136.89,0
15254.0,2,436,787.99,0
15255.0,8,1737,2838.57,0
15256.0,1,37,71.95,0
15257.0,1,25,368.75,0
15259.0,4,631,1182.3799999999999,0
15260.0,20,3837,7377.46,3
15261.0,3,536,1253.18,0
15262.0,2,145,239.87,0
15264.0,1,178,454.66,0
15265.0,2,958,1839.52,0
15266.0,4,218,732.91,0
15268.0,3,428,961.9000000000001,0
15269.0,2,346,816.56,0
15270.0,14,2489,6145.37,3
15271.0,10,1262,2202.4700000000003,0
15272.0,4,377,1363.54,0
15273.0,1,216,228.96,0
15276.0,3,267,514.22,0
15277.0,1,168,220.44,0
15278.0,4,458,496.15999999999997,0
15279.0,4,613,1290.03,0
15280.0,2,359,293.09999999999997,0
15281.0,7,4022,6211.42,0
15282.0,1,395,348.59,0
15283.0,3,27,148.33,0
15284.0,1,5,24.75,0
15285.0,1,120,94.92,0
15287.0,3,577,369.34000000000003,0
15288.0,6,629,1576.6100000000001,0
15289.0,2,619,653.3100000000001,0
15290.0,8,2066,2553.06,0
15291.0,26,2914,9178.26,3
15293.0,1,178,247.5,0
15294.0,1,97,233.35,0
15295.0,1,151,217.23999999999998,0
15296.0,6,3698,6669.97,0
15298.0,12,3170,4659.47,3
15299.0,6,2505,3484.5299999999997,0
15301.0,6,1515,2533.09,0
15302.0,1,102,308.0,0
15303.0,2,266,650.16,0
15304.0,2,29,225.15,0
15305.0,1,40,93.6,0
15306.0,6,2264,2310.38,0
15309.0,4,440,797.96,0
15310.0,1,1476,1634.64,0
15311.0,121,32816,56003.26,1
15312.0,8,1177,2005.3400000000001,0
15314.0,2,437,492.47999999999996,0
15317.0,1,45,129.75,0
15321.0,9,2472,3961.42,0
15322.0,1,555,711.18,0
15323.0,3,188,434.6,0
15324.0,1,74,140.22000000000003,0
15325.0,7,1151,1439.72,0
15326.0,4,965,1388.81,0
15328.0,1,88,107.24,0
15329.0,8,733,1934.63,0
15331.0,3,701,767.91,0
15332.0,6,2306,4892.68,0
15336.0,1,84,240.5,0
15337.0,1,200,373.02,0
15338.0,1,150,283.43,0
15339.0,5,727,1253.77,0
15340.0,1,76,105.5,0
15341.0,1,196,382.2,0
15346.0,2,116,343.7,0
15347.0,4,542,1162.0,0
15350.0,2,272,547.6,0
15351.0,4,738,1778.18,0
15352.0,1,43,114.95,0
15353.0,6,1208,2398.93,0
15354.0,3,3,284.4,0
15356.0,4,342,698.45,0
15358.0,22,8328,8703.210000000001,3
15359.0,8,145,181.35,0
15361.0,3,37,270.15000000000003,0
15362.0,2,368,613.08,0
15363.0,2,383,678.11,0
15365.0,6,1047,2242.81,0
15366.0,5,1826,1786.57,0
15367.0,7,1887,3203.74,0
15368.0,1,176,275.8,0
15369.0,11,3288,6251.26,3
15370.0,1,567,1352.96,0
15371.0,1,12,59.400000000000006,0
15372.0,7,3486,4009.66,0
15373.0,6,269,1005.48,0
15374.0,1,164,139.32,0
15375.0,1,84,60.959999999999994,0
15377.0,4,253,1211.75,0
15378.0,2,130,246.5,0
15379.0,1,695,1174.55,0
15380.0,7,656,1788.8,0
15381.0,3,631,1293.72,0
15382.0,6,5166,7777.84,0
15384.0,2,1171,1385.38,0
15385.0,2,267,625.2,0
15387.0,1,335,468.65,0
15389.0,4,3540,2233.8,0
15390.0,2,894,1216.66,0
15391.0,1,109,289.87,0
15392.0,3,867,1376.0900000000001,0
15393.0,3,228,659.48,0
15394.0,7,1462,3103.26,0
15396.0,1,156,508.20000000000005,0
15400.0,3,272,586.1,0
15401.0,2,93,216.95000000000002,0
15402.0,4,1340,1203.77,0
15403.0,2,492,170.88,0
15404.0,1,334,257.06,0
15405.0,1,155,310.74,0
15406.0,2,293,465.15999999999997,0
15409.0,1,59,131.25,0
15410.0,2,702,1234.88,0
15413.0,5,2694,6798.72,0
15416.0,3,330,588.5,0
15418.0,2,266,452.32,0
15420.0,6,844,743.0,0
15421.0,6,1427,2854.98,0
15422.0,5,672,1522.27,0
15423.0,2,97,223.39,0
15424.0,1,319,214.44,0
15425.0,4,1042,1944.57,0
15426.0,5,546,1168.0,0
15428.0,3,245,668.97,0
15430.0,2,309,954.75,0
15431.0,1,84,153.24,0
15432.0,1,27,149.57,0
15434.0,6,776,1525.5800000000002,0
15437.0,1,98,193.29000000000002,0
15439.0,4,572,1269.05,0
15441.0,3,587,1254.21,0
15443.0,7,1072,1939.02,0
15445.0,1,60,171.0,0
15446.0,3,267,406.95,0
15447.0,4,143,337.71000000000004,0
15448.0,1,255,294.17,0
15451.0,2,79,233.21,0
15452.0,3,808,1260.38,0
15454.0,1,62,128.59,0
15455.0,1,3,38.25,0
15456.0,7,2166,1672.05,0
15458.0,1,144,208.79999999999998,0
15459.0,2,121,202.82999999999998,0
15461.0,2,230,429.7,0
15462.0,1,323,502.45,0
15465.0,15,1512,5301.03,3
15466.0,3,698,1236.48,0
15468.0,1,1245,962.97,0
15469.0,1,134,335.7,0
15470.0,1,232,63.419999999999995,0
15471.0,2,417,847.0799999999999,0
15473.0,1,104,274.8,0
15474.0,1,56,163.1,0
15476.0,4,1174,2209.98,0
15477.0,1,216,368.4,0
15478.0,1,319,583.56,0
15479.0,1,38,147.4,0
15480.0,4,1549,5373.5,0
15481.0,1,1450,1993.34,0
15482.0,7,1512,3537.6,0
15483.0,6,649,628.39,0
15484.0,2,924,1061.69,0
15485.0,5,1288,3196.51,0
15486.0,1,40,102.0,0
15487.0,1,144,231.32,0
15488.0,4,178,340.6,0
15489.0,5,656,1285.3300000000002,0
15490.0,1,85,217.6,0
15493.0,4,700,2313.18,0
15494.0,3,1949,2480.82,0
15495.0,1,194,246.5,0
15496.0,1,98,146.14000000000001,0
15497.0,7,2313,7395.19,0
15498.0,19,6517,12723.18,3
15499.0,1,60,161.6,0
15501.0,2,206,402.5,0
15502.0,5,1625,3608.54,0
15503.0,1,62,120.06,0
15504.0,3,115,371.02,0
15506.0,3,799,1060.77,0
15509.0,1,72,166.51,0
15512.0,2,167,210.58,0
15513.0,18,5122,12992.33,3
15514.0,7,2086,2459.09,0
15515.0,1,131,171.81,0
15518.0,7,1550,2276.4900000000002,0
15519.0,2,116,344.61,0
15521.0,8,2680,4106.49,0
15523.0,15,15741,16947.98,3
15524.0,1,24,151.4,0
15525.0,2,264,469.78,0
15527.0,15,1230,3145.86,3
15529.0,2,992,1116.72,0
15530.0,1,390,311.37,0
15532.0,6,828,2190.9700000000003,0
15534.0,1,63,162.25,0
15535.0,2,180,551.42,0
15536.0,1,242,259.09,0
15538.0,6,1016,3358.3999999999996,0
15540.0,1,244,247.38,0
15542.0,3,469,918.45,0
15543.0,1,83,114.98,0
15544.0,12,3910,4615.72,3
15545.0,1,75,135.32999999999998,0
15546.0,2,198,1079.1000000000001,0
15547.0,12,3330,5199.55,3
15548.0,1,64,158.09,0
15549.0,5,242,652.7,0
15550.0,8,849,1643.17,0
15551.0,6,596,1274.02,0
15552.0,1,106,162.4,0
15555.0,22,4598,7307.18,3
15558.0,1,86,214.13,0
15559.0,1,526,1109.4,0
15560.0,2,72,153.52,0
15561.0,4,1067,1133.8,0
15562.0,2,522,538.83,0
15563.0,3,1518,1466.56,0
15564.0,2,42,70.74000000000001,0
15566.0,2,153,227.87,0
15569.0,5,1070,2210.64,0
15570.0,14,2212,5145.52,3
15571.0,10,2242,3401.2,0
15572.0,3,919,1515.81,0
15573.0,3,417,599.73,0
15574.0,3,600,816.4499999999999,0
15575.0,1,6,30.1,0
15577.0,2,32,139.1,0
15579.0,3,603,953.9,0
15580.0,8,959,1381.19,0
15581.0,26,2860,4114.62,3
15583.0,1,63,107.86,0
15584.0,2,173,552.39,0
15586.0,3,1338,1139.1,0
15587.0,3,216,608.4000000000001,0
15588.0,1,96,579.6,0
15590.0,5,832,1496.6,0
15591.0,3,58,217.9,0
15595.0,1,144,357.6,0
15596.0,5,815,1723.45,0
15597.0,1,114,238.8,0
15598.0,1,244,307.34,0
15599.0,1,380,488.32,0
15600.0,4,657,1199.31,0
15601.0,17,6078,8183.56,3
15602.0,8,1212,1932.64,0
15603.0,1,32,40.0,0
15605.0,5,271,738.57,0
15606.0,8,723,2310.83,0
15607.0,8,1268,1604.21,0
15608.0,1,548,692.3,0
15611.0,13,243,1405.83,3
15613.0,1,700,433.71999999999997,0
15614.0,4,1632,3147.36,0
15615.0,24,6582,10974.23,3
15616.0,1,137,317.11,0
15617.0,3,485,828.5500000000001,0
15620.0,1,334,389.18,0
15622.0,8,2417,4143.05,0
15623.0,7,962,2136.02,0
15625.0,5,1832,1702.1399999999999,0
15626.0,1,372,391.72,0
15627.0,2,344,566.9,0
15628.0,9,1925,2782.02,0
15629.0,4,1518,2240.9,0
15630.0,1,187,295.05,0
15631.0,1,525,596.67,0
15633.0,13,2058,4352.46,3
15634.0,1,128,311.1,0
15635.0,1,5,100.35,0
15636.0,2,276,719.82,0
15637.0,4,523,574.23,0
15638.0,6,1134,2265.2,0
15639.0,2,526,639.76,0
15640.0,15,5783,11441.92,3
15641.0,8,2860,3458.35,0
15642.0,1,270,105.78000000000002,0
15645.0,2,140,443.16,0
15646.0,3,657,526.97,0
15647.0,1,124,169.0,0
15649.0,3,293,1354.35,0
15650.0,2,210,553.88,0
15651.0,2,392,612.76,0
15652.0,4,451,1082.6,0
15658.0,4,451,1399.3700000000001,0
15659.0,2,50,226.04,0
15660.0,7,843,1212.13,0
15661.0,6,543,906.15,0
15662.0,2,145,283.73,0
15664.0,3,373,867.6,0
15665.0,3,1128,1773.11,0
15666.0,2,469,632.9399999999999,0
15670.0,1,41,152.15,0
15672.0,1,10,45.300000000000004,0
15673.0,5,1847,3533.77,0
15674.0,8,2373,4501.63,0
15675.0,1,97,218.35,0
15677.0,2,356,648.4,0
15678.0,2,883,1541.19,0
15680.0,8,2122,3173.9,0
15681.0,9,576,1563.54,0
15682.0,2,222,318.24,0
15683.0,1,201,330.79,0
15684.0,3,77,173.95,0
15685.0,1,36,55.980000000000004,0
15686.0,1,72,90.0,0
15688.0,1,95,190.57,0
15689.0,1,123,266.93,0
15691.0,3,140,434.5,0
15693.0,1,30,37.5,0
15694.0,12,981,4331.41,3
15695.0,2,272,721.06,0
15696.0,5,371,1170.1100000000001,0
15697.0,1,127,246.75,0
15698.0,1,60,46.2,0
15702.0,2,103,140.39000000000001,0
15704.0,2,695,1524.3400000000001,0
15708.0,3,408,1014.48,0
15709.0,1,48,194.6,0
15710.0,1,641,898.87,0
15711.0,2,199,420.25,0
15712.0,7,791,2400.05,0
15713.0,3,360,654.09,0
15714.0,3,175,453.93,0
15715.0,5,246,658.02,0
15716.0,8,1077,1938.0,0
15717.0,4,154,456.70000000000005,0
15718.0,1,95,293.79,0
15719.0,18,2643,5177.45,3
15720.0,1,48,143.19,0
15722.0,6,1257,3035.54,0
15723.0,3,357,744.55,0
15724.0,1,44,92.6,0
15726.0,1,123,321.91,0
15727.0,8,2877,4266.55,0
15728.0,2,132,544.6,0
15729.0,2,19,107.55000000000001,0
15730.0,2,372,605.7,0
15731.0,1,122,125.3,0
15732.0,9,1146,1387.95,0
15734.0,2,170,923.85,0
15735.0,1,206,327.68,0
15736.0,2,1268,1815.72,0
15738.0,26,6303,8560.550000000001,3
15741.0,2,70,208.62,0
15742.0,1,51,156.87,0
15747.0,6,890,1588.57,0
15748.0,2,211,465.45000000000005,0
15750.0,12,2807,4331.711,3
15751.0,11,443,1380.44,0
15752.0,3,989,1570.16,0
15754.0,6,1563,2579.04,0
15755.0,11,2607,3628.87,3
15757.0,4,1266,2225.94,0
15759.0,4,463,577.8900000000001,0
15760.0,2,2,13916.34,0
15761.0,1,31,143.05,0
15764.0,2,895,1223.1100000000001,0
15765.0,1,335,370.63,0
15766.0,2,164,516.0,0
15768.0,31,4015,14979.26,3
15769.0,21,19432,32451.6,3
15770.0,1,67,321.45,0
15771.0,3,512,1006.54,0
15772.0,1,110,280.88,0
15773.0,1,99,138.84,0
15774.0,5,386,1059.14,0
15775.0,1,192,45.6,0
15777.0,3,221,715.5,0
15778.0,1,101,307.95,0
15779.0,2,20,124.08000000000001,0
15782.0,1,980,1399.36,0
15784.0,2,381,848.3299999999999,0
15785.0,11,2867,3640.96,3
15786.0,2,2617,3582.62,0
15788.0,1,115,221.82999999999998,0
15789.0,5,2061,1610.71,0
15791.0,3,1239,1995.65,0
15792.0,2,606,933.84,0
15793.0,5,1132,1433.96,0
15794.0,2,288,777.0,0
15795.0,7,830,1369.8600000000001,0
15796.0,9,874,2464.27,0
15797.0,2,408,613.6800000000001,0
15798.0,3,915,1535.37,0
15799.0,1,387,540.15,0
15800.0,5,253,543.5,0
15803.0,3,740,1513.84,0
15805.0,13,2838,4660.75,3
15807.0,2,1102,913.62,0
15808.0,18,5886,14674.960000000001,3
15809.0,2,399,758.67,0
15810.0,4,792,1607.06,0
15811.0,2,851,1671.9,0
15812.0,7,2528,3400.33,0
15814.0,2,457,689.11,0
15816.0,2,54,144.14999999999998,0
15817.0,3,1596,2766.4,0
15818.0,1,284,340.5,0
15819.0,6,1571,2029.34,0
15822.0,4,575,954.59,0
15823.0,3,1774,3882.17,0
15824.0,2,478,890.94,0
15826.0,1,861,943.97,0
15827.0,16,942,1957.98,3
15828.0,1,367,1108.82,0
15833.0,1,24,80.4,0
15834.0,3,854,1539.24,0
15837.0,1,216,385.03000000000003,0
15838.0,16,46296,40519.92,1
15841.0,5,1449,1518.35,0
15842.0,2,296,548.8,0
15845.0,3,202,714.51,0
15846.0,1,79,107.01,0
15847.0,3,194,433.3,0
15848.0,1,46,139.94,0
15850.0,4,1077,819.87,0
15851.0,1,67,109.73,0
15852.0,1,12,96.55,0
15854.0,9,765,2609.16,0
15855.0,1,242,340.48,0
15856.0,26,9427,17832.77,3
15857.0,1,276,273.48,0
15858.0,9,1752,2521.52,0
15859.0,1,174,438.46,0
15860.0,10,902,1528.0,0
15861.0,4,1316,1236.43,0
15862.0,10,1095,2095.41,0
15863.0,3,145,289.86,0
15864.0,1,294,244.44000000000003,0
15865.0,2,779,1353.79,0
15867.0,17,3085,5251.31,3
15868.0,1,57,94.53,0
15869.0,1,99,174.02,0
15870.0,3,173,508.52,0
15871.0,1,5,33.099999999999994,0
15872.0,2,294,434.75,0
15873.0,4,1152,313.91999999999996,0
15874.0,14,2568,6878.88,3
15875.0,1,76,111.72,0
15876.0,2,886,1449.1399999999999,0
15878.0,2,243,330.77,0
15879.0,4,643,1157.3,0
15880.0,1,211,343.28000000000003,0
15882.0,6,538,979.62,0
15884.0,2,158,249.70000000000002,0
15885.0,12,511,1572.47,0
15886.0,3,520,871.78,0
15887.0,3,605,1027.15,0
15888.0,2,63,260.85,0
15889.0,7,774,1359.41,0
15890.0,5,119,535.65,0
15892.0,1,46,128.2,0
15893.0,1,288,305.28000000000003,0
15894.0,1,115,156.74,0
15898.0,22,1848,4207.43,3
15899.0,1,39,56.25,0
15900.0,3,440,549.29,0
15901.0,4,318,339.34,0
15902.0,1,124,145.01,0
15903.0,5,1516,3813.0800000000004,0
15905.0,1,82,114.69,0
15906.0,3,207,987.95,0
15908.0,2,174,764.57,0
15910.0,7,1156,1449.6200000000001,0
15911.0,8,811,1702.34,0
15912.0,7,574,810.08,0
15913.0,1,3,6.300000000000001,0
15914.0,2,149,205.99,0
15915.0,1,451,429.21,0
15916.0,7,946,1899.08,0
15917.0,4,221,437.53000000000003,0
15918.0,1,87,248.65,0
15919.0,1,242,270.72,0
15920.0,5,141,404.14,0
15921.0,3,176,466.08,0
15922.0,1,138,369.5,0
15923.0,1,122,127.08,0
15924.0,1,103,102.82,0
15926.0,1,155,134.44,0
15927.0,1,69,123.39,0
15928.0,1,164,293.53,0
15929.0,1,120,594.0,0
15931.0,1,118,239.9,0
15934.0,2,2166,2190.66,0
15936.0,2,211,282.79,0
15938.0,4,209,330.23,0
15939.0,1,1532,2945.38,0
15941.0,1,60,405.0,0
15943.0,2,183,271.28999999999996,0
15944.0,3,809,1839.1399999999999,0
15945.0,4,345,646.27,0
15946.0,3,1614,2304.18,0
15948.0,1,285,553.85,0
15950.0,6,2655,5415.2,0
15951.0,1,107,304.95,0
15953.0,11,960,2010.1699999999998,0
15954.0,1,119,190.75,0
